employee_id,satisfaction_level,last_evaluation_score,number_of_projects,average_monthly_hours,years_spent_at_company,work_accident,left_company,promotion_in_last_5years,department,salary,salary_range
2961,0.63,0.89,4,246,3,0,0,0,technical,medium,"$45,000 - $74,999"
2962,0.78,0.51,4,278,3,0,0,0,management,medium,"$45,000 - $74,999"
2963,0.99,0.84,5,138,2,0,0,0,IT,medium,"$45,000 - $74,999"
2964,0.72,0.87,3,238,3,0,0,0,IT,medium,"$45,000 - $74,999"
2965,0.14,0.83,5,175,6,1,0,0,IT,low,"Less than $45,000"
2966,0.81,0.67,4,216,3,0,0,0,IT,low,"Less than $45,000"
2967,0.73,0.86,4,196,4,1,0,0,IT,low,"Less than $45,000"
2968,0.58,0.8,5,187,3,1,0,0,product_mng,low,"Less than $45,000"
2969,0.24,0.85,4,155,5,0,0,0,product_mng,low,"Less than $45,000"
2970,0.31,0.86,3,205,5,0,0,0,product_mng,low,"Less than $45,000"
2971,0.74,0.63,3,230,2,0,0,0,product_mng,low,"Less than $45,000"
2972,0.86,0.69,5,157,3,0,0,0,IT,low,"Less than $45,000"
2973,0.22,0.8,4,287,4,0,0,0,RandD,low,"Less than $45,000"
2974,0.66,0.7,4,161,3,0,0,0,RandD,low,"Less than $45,000"
2975,0.21,0.76,5,239,2,0,0,0,RandD,low,"Less than $45,000"
2976,0.95,0.61,3,267,2,0,0,0,RandD,low,"Less than $45,000"
2977,0.24,0.55,5,208,5,0,0,0,RandD,low,"Less than $45,000"
2978,0.66,0.95,3,133,3,0,0,0,marketing,low,"Less than $45,000"
2979,0.88,0.86,3,187,3,0,0,0,marketing,low,"Less than $45,000"
2980,0.67,0.61,4,140,2,0,0,0,sales,low,"Less than $45,000"
2981,0.75,0.58,4,270,3,0,0,0,accounting,low,"Less than $45,000"
2982,0.93,0.48,3,147,3,0,0,0,support,low,"Less than $45,000"
2983,0.64,0.71,3,181,2,0,0,0,technical,low,"Less than $45,000"
2984,0.51,0.53,3,156,3,0,0,0,management,low,"Less than $45,000"
2985,0.98,0.5,4,207,3,0,0,0,marketing,low,"Less than $45,000"
2986,0.72,0.63,4,241,4,1,0,0,marketing,medium,"$45,000 - $74,999"
2987,0.51,0.75,4,154,3,0,0,0,marketing,medium,"$45,000 - $74,999"
2988,0.54,0.58,4,206,3,0,0,0,sales,medium,"$45,000 - $74,999"
2989,0.99,0.76,4,204,2,0,0,0,sales,medium,"$45,000 - $74,999"
2990,0.44,0.9,4,117,3,0,0,0,sales,medium,"$45,000 - $74,999"
2991,0.74,0.48,5,144,3,0,0,0,sales,medium,"$45,000 - $74,999"
2992,0.9,0.77,3,156,3,0,0,0,sales,medium,"$45,000 - $74,999"
2993,0.86,0.58,4,211,4,0,0,0,sales,medium,"$45,000 - $74,999"
2994,0.66,0.52,3,149,4,1,0,0,sales,medium,"$45,000 - $74,999"
2995,0.64,0.96,4,152,5,0,0,0,sales,medium,"$45,000 - $74,999"
2996,0.5,0.59,4,192,2,0,0,0,sales,medium,"$45,000 - $74,999"
2997,0.88,0.68,4,274,4,0,0,0,sales,medium,"$45,000 - $74,999"
2998,0.72,0.47,5,168,6,0,0,0,sales,high,"Greater than $75,000"
2999,0.53,0.53,4,205,3,0,0,0,sales,low,"Less than $45,000"
3000,0.83,0.77,3,228,3,0,0,0,sales,medium,"$45,000 - $74,999"
3001,0.24,0.52,4,228,5,0,0,0,sales,medium,"$45,000 - $74,999"
3002,0.66,0.75,5,227,3,1,0,0,sales,medium,"$45,000 - $74,999"
3003,0.43,0.63,3,156,3,0,0,0,sales,medium,"$45,000 - $74,999"
3004,0.75,0.66,5,177,2,0,0,0,sales,low,"Less than $45,000"
3005,0.42,0.89,6,188,5,1,0,0,sales,low,"Less than $45,000"
3006,0.54,0.74,3,185,4,0,0,0,sales,low,"Less than $45,000"
3007,0.84,0.85,3,153,4,0,0,0,accounting,low,"Less than $45,000"
3008,0.95,0.79,4,174,3,0,0,0,accounting,low,"Less than $45,000"
3009,0.6,0.61,4,209,3,0,0,0,accounting,low,"Less than $45,000"
3010,0.95,0.71,3,251,2,1,0,0,hr,low,"Less than $45,000"
3011,0.62,0.89,3,153,3,1,0,0,hr,low,"Less than $45,000"
3012,0.89,0.73,3,210,2,0,0,0,hr,low,"Less than $45,000"
3013,0.73,0.93,5,167,3,0,0,0,hr,low,"Less than $45,000"
3014,0.86,0.94,3,151,2,0,0,0,technical,low,"Less than $45,000"
3015,0.76,0.73,3,158,2,0,0,0,technical,low,"Less than $45,000"
3016,0.91,0.76,3,116,5,0,0,0,technical,low,"Less than $45,000"
3017,1,0.81,5,178,2,0,0,0,technical,low,"Less than $45,000"
3018,0.98,0.78,4,155,3,1,0,0,technical,low,"Less than $45,000"
3019,0.65,0.89,3,151,2,0,0,0,technical,low,"Less than $45,000"
3020,0.62,0.79,4,216,2,1,0,0,technical,low,"Less than $45,000"
3021,0.83,0.82,5,179,3,0,0,0,technical,low,"Less than $45,000"
3022,0.75,1,4,135,4,0,0,0,technical,low,"Less than $45,000"
3023,0.82,0.63,4,232,4,0,0,0,technical,low,"Less than $45,000"
3024,0.69,0.68,4,168,3,0,0,0,technical,low,"Less than $45,000"
3025,0.41,0.96,6,171,5,1,0,0,support,medium,"$45,000 - $74,999"
3026,0.52,0.64,5,258,2,0,0,0,support,medium,"$45,000 - $74,999"
3027,0.74,0.86,3,221,2,0,0,0,support,medium,"$45,000 - $74,999"
3028,0.33,0.96,5,97,3,0,0,0,support,medium,"$45,000 - $74,999"
3029,0.8,0.69,3,164,3,0,0,0,support,medium,"$45,000 - $74,999"
3030,0.82,0.89,4,237,3,0,0,0,support,medium,"$45,000 - $74,999"
3031,0.59,0.65,5,161,2,0,0,0,support,medium,"$45,000 - $74,999"
3032,0.98,0.8,4,134,2,1,0,0,support,medium,"$45,000 - $74,999"
3033,0.93,0.94,4,188,3,0,0,0,support,medium,"$45,000 - $74,999"
3034,0.49,0.95,4,181,3,0,0,0,support,medium,"$45,000 - $74,999"
3035,0.6,0.94,4,160,2,0,0,0,support,medium,"$45,000 - $74,999"
3036,0.34,0.82,6,197,5,1,0,0,technical,medium,"$45,000 - $74,999"
3037,0.71,0.77,3,145,3,0,0,0,technical,high,"Greater than $75,000"
3038,0.6,0.64,5,221,2,0,0,0,technical,low,"Less than $45,000"
3039,0.12,0.78,6,260,5,0,0,0,management,medium,"$45,000 - $74,999"
3040,0.16,0.87,3,99,5,1,0,0,IT,medium,"$45,000 - $74,999"
3041,0.57,0.61,3,243,3,0,0,0,IT,medium,"$45,000 - $74,999"
3042,0.72,0.8,5,244,3,0,0,0,IT,medium,"$45,000 - $74,999"
3043,0.91,0.55,4,179,4,0,0,0,IT,low,"Less than $45,000"
3044,0.95,0.49,4,146,6,1,0,0,IT,low,"Less than $45,000"
3045,0.71,0.9,3,262,2,1,0,0,product_mng,low,"Less than $45,000"
3046,0.9,0.69,4,174,2,0,0,0,product_mng,low,"Less than $45,000"
3047,0.66,0.81,4,148,4,0,0,0,product_mng,low,"Less than $45,000"
3048,0.48,0.59,5,235,3,0,0,0,product_mng,low,"Less than $45,000"
3049,0.82,0.82,5,285,2,1,0,0,IT,low,"Less than $45,000"
3050,0.83,0.79,4,143,3,0,0,0,RandD,low,"Less than $45,000"
3051,0.85,0.82,6,141,5,0,0,0,RandD,low,"Less than $45,000"
3052,0.84,0.47,3,125,4,0,0,0,RandD,low,"Less than $45,000"
3053,0.99,0.51,4,232,3,0,0,0,RandD,low,"Less than $45,000"
3054,0.54,0.72,3,172,2,0,0,0,RandD,low,"Less than $45,000"
3055,0.64,0.42,5,283,5,0,0,0,marketing,low,"Less than $45,000"
3056,0.67,0.68,3,189,3,0,0,0,sales,low,"Less than $45,000"
3057,0.48,0.54,2,144,3,0,0,0,accounting,low,"Less than $45,000"
3058,0.58,0.77,4,145,3,1,0,0,support,low,"Less than $45,000"
3059,0.54,0.59,3,200,3,0,0,0,technical,low,"Less than $45,000"
3060,0.25,0.65,3,264,4,0,0,0,management,low,"Less than $45,000"
3061,0.9,0.53,3,215,3,0,0,0,marketing,low,"Less than $45,000"
3062,0.48,0.39,4,272,3,0,0,0,marketing,low,"Less than $45,000"
3063,0.76,0.9,5,142,3,0,0,0,marketing,low,"Less than $45,000"
3064,0.72,0.53,5,240,2,0,0,0,sales,medium,"$45,000 - $74,999"
3065,0.95,0.66,4,168,2,0,0,0,sales,medium,"$45,000 - $74,999"
3066,0.73,0.55,4,171,4,0,0,0,sales,medium,"$45,000 - $74,999"
3067,0.93,0.7,3,159,2,0,0,0,sales,medium,"$45,000 - $74,999"
3068,0.89,0.61,3,175,4,0,0,0,sales,medium,"$45,000 - $74,999"
3069,0.7,0.97,4,244,3,0,0,0,sales,medium,"$45,000 - $74,999"
3070,0.98,0.57,3,198,3,0,0,0,sales,medium,"$45,000 - $74,999"
3071,0.72,0.65,5,151,3,0,0,0,sales,medium,"$45,000 - $74,999"
3072,0.49,0.69,2,188,4,0,0,0,sales,medium,"$45,000 - $74,999"
3073,0.15,0.85,3,199,2,0,0,0,sales,medium,"$45,000 - $74,999"
3074,0.57,0.96,4,257,3,0,0,0,sales,medium,"$45,000 - $74,999"
3075,0.21,0.81,4,144,4,0,0,0,sales,medium,"$45,000 - $74,999"
3076,0.46,0.57,4,275,3,0,0,0,sales,high,"Greater than $75,000"
3077,0.56,0.52,3,243,3,0,0,0,sales,low,"Less than $45,000"
3078,0.81,0.66,3,181,2,1,0,0,sales,medium,"$45,000 - $74,999"
3079,0.93,0.59,5,172,3,0,0,0,sales,medium,"$45,000 - $74,999"
3080,0.82,0.97,3,244,5,0,0,0,sales,medium,"$45,000 - $74,999"
3081,0.76,0.51,4,242,3,0,0,0,sales,medium,"$45,000 - $74,999"
3082,0.97,0.81,3,249,2,0,0,0,sales,low,"Less than $45,000"
3083,0.38,0.81,5,128,3,1,0,0,accounting,low,"Less than $45,000"
3084,0.46,0.49,3,213,3,0,0,0,accounting,low,"Less than $45,000"
3085,0.34,0.57,4,152,3,1,0,0,accounting,low,"Less than $45,000"
3086,0.63,0.76,4,245,3,0,0,0,hr,low,"Less than $45,000"
3087,0.57,0.56,4,113,3,0,0,0,hr,low,"Less than $45,000"
3088,0.17,0.76,4,280,5,0,0,0,hr,low,"Less than $45,000"
3089,0.74,0.67,3,273,3,1,0,0,hr,low,"Less than $45,000"
3090,0.59,0.56,4,221,3,1,0,0,technical,low,"Less than $45,000"
3091,0.49,0.61,5,133,3,0,0,0,technical,low,"Less than $45,000"
3092,0.49,0.58,3,136,4,1,0,0,technical,low,"Less than $45,000"
3093,0.61,0.71,4,243,3,1,0,0,technical,low,"Less than $45,000"
3094,0.81,0.79,5,135,3,0,0,0,technical,low,"Less than $45,000"
3095,0.74,0.63,3,231,3,0,0,0,technical,low,"Less than $45,000"
3096,0.91,0.98,3,259,4,0,0,0,technical,low,"Less than $45,000"
3097,0.71,0.66,3,238,2,0,0,0,technical,low,"Less than $45,000"
3098,0.73,0.71,3,210,3,0,0,0,technical,low,"Less than $45,000"
3099,0.44,0.4,3,120,6,0,0,0,technical,low,"Less than $45,000"
3100,0.6,0.56,2,203,4,0,0,0,technical,low,"Less than $45,000"
3101,0.73,0.88,4,148,2,0,0,0,support,low,"Less than $45,000"
3102,0.8,0.54,4,258,3,0,0,0,support,low,"Less than $45,000"
3103,0.97,0.5,3,225,2,0,0,0,support,medium,"$45,000 - $74,999"
3104,0.99,0.75,4,208,2,0,0,0,support,medium,"$45,000 - $74,999"
3105,0.96,0.82,4,274,3,0,0,0,support,medium,"$45,000 - $74,999"
3106,0.24,0.7,5,147,6,1,0,0,support,medium,"$45,000 - $74,999"
3107,0.45,0.39,2,167,3,0,0,0,support,medium,"$45,000 - $74,999"
3108,0.74,0.96,4,154,4,0,0,0,support,medium,"$45,000 - $74,999"
3109,0.6,0.98,4,195,3,0,0,0,support,medium,"$45,000 - $74,999"
3110,0.67,0.56,3,237,4,0,0,0,support,medium,"$45,000 - $74,999"
3111,0.57,0.99,4,222,2,0,0,0,support,medium,"$45,000 - $74,999"
3112,0.87,0.71,5,145,4,0,0,0,technical,medium,"$45,000 - $74,999"
3113,0.25,0.83,3,257,5,1,0,0,technical,medium,"$45,000 - $74,999"
3114,0.98,0.84,3,286,4,0,0,0,technical,medium,"$45,000 - $74,999"
3115,0.3,0.64,2,137,3,0,0,0,management,high,"Greater than $75,000"
3116,0.21,0.52,5,130,2,0,0,0,IT,low,"Less than $45,000"
3117,0.56,0.7,3,214,2,0,0,0,IT,medium,"$45,000 - $74,999"
3118,0.75,0.96,3,138,2,0,0,0,IT,medium,"$45,000 - $74,999"
3119,0.5,0.77,3,166,3,0,0,0,IT,medium,"$45,000 - $74,999"
3120,0.61,0.92,4,159,5,0,0,0,IT,medium,"$45,000 - $74,999"
3121,0.83,0.59,5,160,4,0,0,0,product_mng,low,"Less than $45,000"
3122,0.66,0.76,3,155,4,1,0,0,product_mng,low,"Less than $45,000"
3123,0.84,0.68,3,231,3,0,0,0,product_mng,low,"Less than $45,000"
3124,0.87,0.57,4,227,3,0,0,0,product_mng,low,"Less than $45,000"
3125,0.48,0.37,3,181,2,0,0,0,IT,low,"Less than $45,000"
3126,0.84,0.79,4,222,3,0,0,0,RandD,low,"Less than $45,000"
3127,0.49,0.71,3,196,3,0,0,0,RandD,low,"Less than $45,000"
3128,0.67,0.93,3,206,3,0,0,0,RandD,low,"Less than $45,000"
3129,0.12,0.93,6,257,6,1,0,0,RandD,low,"Less than $45,000"
3130,0.99,0.67,5,153,2,0,0,0,RandD,low,"Less than $45,000"
3131,0.17,0.59,5,250,5,0,0,0,marketing,low,"Less than $45,000"
3132,0.58,0.66,3,250,5,0,0,0,sales,low,"Less than $45,000"
3133,0.5,0.73,3,148,3,0,0,0,accounting,low,"Less than $45,000"
3134,0.35,0.69,3,141,2,1,0,0,support,low,"Less than $45,000"
3135,0.93,0.95,6,147,3,0,0,0,technical,low,"Less than $45,000"
3136,0.73,0.87,3,142,3,0,0,0,management,low,"Less than $45,000"
3137,0.91,0.54,3,210,2,0,0,0,marketing,low,"Less than $45,000"
3138,0.72,0.66,3,152,2,0,0,0,marketing,low,"Less than $45,000"
3139,0.51,0.39,3,149,3,0,0,0,marketing,low,"Less than $45,000"
3140,0.55,0.92,3,198,3,0,0,0,sales,low,"Less than $45,000"
3141,0.66,0.76,3,139,5,0,0,0,sales,low,"Less than $45,000"
3142,0.84,0.41,6,255,6,1,0,0,sales,medium,"$45,000 - $74,999"
3143,0.81,0.8,4,229,2,0,0,0,sales,medium,"$45,000 - $74,999"
3144,0.81,0.69,5,134,2,0,0,0,sales,medium,"$45,000 - $74,999"
3145,0.5,0.75,5,255,3,0,0,0,sales,medium,"$45,000 - $74,999"
3146,0.78,0.68,5,189,3,0,0,0,sales,medium,"$45,000 - $74,999"
3147,0.76,0.74,3,183,3,0,0,0,sales,medium,"$45,000 - $74,999"
3148,0.49,0.71,3,154,2,0,0,0,sales,medium,"$45,000 - $74,999"
3149,0.99,0.61,3,167,3,0,0,0,sales,medium,"$45,000 - $74,999"
3150,0.73,0.48,4,139,5,0,0,0,sales,medium,"$45,000 - $74,999"
3151,0.88,0.74,5,245,2,0,0,0,sales,medium,"$45,000 - $74,999"
3152,0.79,0.91,4,200,3,0,0,0,sales,medium,"$45,000 - $74,999"
3153,0.83,0.98,3,159,2,0,0,0,sales,medium,"$45,000 - $74,999"
3154,0.21,0.44,4,163,6,0,0,0,sales,high,"Greater than $75,000"
3155,0.87,0.52,3,158,2,1,0,0,sales,low,"Less than $45,000"
3156,1,0.89,3,194,3,0,0,0,sales,medium,"$45,000 - $74,999"
3157,0.49,0.98,3,267,3,1,0,0,sales,medium,"$45,000 - $74,999"
3158,0.51,0.63,3,183,2,0,0,0,sales,medium,"$45,000 - $74,999"
3159,0.63,0.64,3,174,2,0,0,0,accounting,medium,"$45,000 - $74,999"
3160,0.91,0.63,4,240,3,0,0,0,accounting,low,"Less than $45,000"
3161,0.54,0.5,2,123,4,1,0,0,accounting,low,"Less than $45,000"
3162,1,0.59,4,174,3,0,0,0,hr,low,"Less than $45,000"
3163,0.64,0.91,5,246,3,0,0,0,hr,low,"Less than $45,000"
3164,0.65,0.96,5,173,2,0,0,0,hr,low,"Less than $45,000"
3165,0.15,0.93,4,185,5,0,0,0,hr,low,"Less than $45,000"
3166,0.81,0.83,4,259,3,1,0,0,technical,low,"Less than $45,000"
3167,0.61,0.83,3,112,4,1,0,0,technical,low,"Less than $45,000"
3168,0.86,0.55,5,219,2,0,0,0,technical,medium,"$45,000 - $74,999"
3169,0.71,0.62,3,258,2,0,0,0,technical,medium,"$45,000 - $74,999"
3170,0.72,0.82,5,287,3,0,0,0,technical,medium,"$45,000 - $74,999"
3171,0.84,0.37,5,186,2,0,0,0,technical,medium,"$45,000 - $74,999"
3172,0.38,0.74,3,159,4,0,0,0,technical,medium,"$45,000 - $74,999"
3173,0.75,0.56,4,230,3,0,0,0,technical,medium,"$45,000 - $74,999"
3174,0.93,0.77,5,106,5,0,0,0,technical,medium,"$45,000 - $74,999"
3175,0.71,0.64,4,189,3,0,0,0,technical,medium,"$45,000 - $74,999"
3176,0.75,0.96,3,252,3,0,0,0,technical,medium,"$45,000 - $74,999"
3177,0.56,0.68,4,220,2,0,0,0,support,medium,"$45,000 - $74,999"
3178,0.57,0.82,5,218,3,0,0,0,support,medium,"$45,000 - $74,999"
3179,0.63,0.83,4,145,4,0,0,0,support,medium,"$45,000 - $74,999"
3180,0.59,0.91,4,142,3,1,0,0,support,medium,"$45,000 - $74,999"
3181,0.77,0.62,3,218,2,0,0,0,support,medium,"$45,000 - $74,999"
3182,0.65,0.7,4,157,4,0,0,0,support,medium,"$45,000 - $74,999"
3183,0.84,0.49,4,178,3,0,0,0,support,medium,"$45,000 - $74,999"
3184,0.9,0.45,4,241,6,0,0,0,support,medium,"$45,000 - $74,999"
3185,0.6,0.83,3,230,3,0,0,0,support,medium,"$45,000 - $74,999"
3186,0.9,0.74,5,249,3,0,0,0,support,medium,"$45,000 - $74,999"
3187,0.94,0.7,5,147,2,0,0,0,support,medium,"$45,000 - $74,999"
3188,0.56,0.9,4,115,3,0,0,0,technical,medium,"$45,000 - $74,999"
3189,0.95,0.86,5,143,3,0,0,0,technical,medium,"$45,000 - $74,999"
3190,0.97,0.85,4,219,3,0,0,0,technical,medium,"$45,000 - $74,999"
3191,0.55,0.63,4,218,2,0,0,0,management,medium,"$45,000 - $74,999"
3192,0.79,0.6,5,235,2,0,0,0,IT,medium,"$45,000 - $74,999"
3193,0.49,0.76,5,237,3,0,0,0,IT,high,"Greater than $75,000"
3194,0.49,0.58,5,186,2,0,0,0,IT,high,"Greater than $75,000"
3195,0.57,0.65,5,177,2,0,0,0,IT,high,"Greater than $75,000"
3196,0.89,0.81,4,228,4,0,0,0,IT,high,"Greater than $75,000"
3197,0.66,0.59,3,204,3,0,0,0,product_mng,high,"Greater than $75,000"
3198,0.94,0.77,5,210,3,0,0,0,product_mng,high,"Greater than $75,000"
3199,0.98,0.95,4,250,2,1,0,0,product_mng,high,"Greater than $75,000"
3200,0.18,0.52,5,185,6,0,0,0,product_mng,high,"Greater than $75,000"
3201,0.57,0.73,3,146,3,0,0,0,IT,high,"Greater than $75,000"
3202,0.67,0.55,3,217,2,0,0,0,RandD,high,"Greater than $75,000"
3203,0.12,0.61,6,172,6,0,0,0,RandD,high,"Greater than $75,000"
3204,0.48,0.95,3,184,2,0,0,0,RandD,high,"Greater than $75,000"
3205,0.61,0.97,3,148,3,0,0,0,RandD,low,"Less than $45,000"
3206,0.23,0.52,5,236,4,0,0,0,RandD,low,"Less than $45,000"
3207,0.4,0.38,3,280,2,0,0,0,marketing,low,"Less than $45,000"
3208,0.57,0.6,3,218,3,0,0,0,sales,low,"Less than $45,000"
3209,0.95,0.98,5,155,3,0,0,0,accounting,low,"Less than $45,000"
3210,0.93,0.66,4,242,4,0,0,0,support,low,"Less than $45,000"
3211,0.7,0.88,3,166,5,0,0,0,technical,low,"Less than $45,000"
3212,0.58,0.9,4,175,3,1,0,0,management,low,"Less than $45,000"
3213,0.52,0.95,5,234,3,0,0,0,marketing,low,"Less than $45,000"
3214,0.98,0.88,5,232,3,0,0,0,marketing,low,"Less than $45,000"
3215,0.93,0.94,4,156,3,1,0,0,marketing,low,"Less than $45,000"
3216,0.34,0.63,5,248,3,0,0,0,sales,low,"Less than $45,000"
3217,0.87,0.75,4,218,2,0,0,0,sales,low,"Less than $45,000"
3218,0.52,0.96,5,251,2,1,0,0,sales,low,"Less than $45,000"
3219,0.58,0.91,4,173,4,0,0,0,sales,low,"Less than $45,000"
3220,0.65,0.51,4,157,3,1,0,0,sales,medium,"$45,000 - $74,999"
3221,0.74,0.59,3,274,3,0,0,0,sales,medium,"$45,000 - $74,999"
3222,0.63,0.7,5,182,3,0,0,0,sales,medium,"$45,000 - $74,999"
3223,0.74,0.74,4,233,2,0,0,0,sales,medium,"$45,000 - $74,999"
3224,0.65,1,4,249,3,0,0,0,sales,medium,"$45,000 - $74,999"
3225,0.48,0.94,3,162,3,1,0,0,sales,medium,"$45,000 - $74,999"
3226,0.84,0.75,3,184,3,0,0,0,sales,medium,"$45,000 - $74,999"
3227,0.6,0.62,3,135,2,0,0,0,sales,medium,"$45,000 - $74,999"
3228,0.56,0.57,3,143,2,0,0,0,sales,medium,"$45,000 - $74,999"
3229,0.13,0.8,5,203,5,0,0,0,sales,medium,"$45,000 - $74,999"
3230,0.83,0.51,5,143,4,0,0,0,sales,medium,"$45,000 - $74,999"
3231,0.91,0.42,2,142,3,1,0,0,sales,medium,"$45,000 - $74,999"
3232,0.97,0.97,5,171,2,0,0,0,sales,high,"Greater than $75,000"
3233,0.9,0.96,3,223,4,0,0,0,sales,high,"Greater than $75,000"
3234,0.57,0.87,4,148,3,0,0,0,sales,high,"Greater than $75,000"
3235,0.84,0.79,6,140,2,0,0,0,accounting,high,"Greater than $75,000"
3236,0.84,0.74,4,226,2,0,0,0,accounting,high,"Greater than $75,000"
3237,0.17,0.93,5,183,5,0,0,0,accounting,high,"Greater than $75,000"
3238,0.97,0.86,5,135,3,0,0,0,hr,high,"Greater than $75,000"
3239,0.94,0.66,3,236,2,0,0,0,hr,high,"Greater than $75,000"
3240,0.83,0.61,5,257,2,0,0,0,hr,low,"Less than $45,000"
3241,0.91,0.73,3,155,3,0,0,0,hr,low,"Less than $45,000"
3242,0.9,0.76,2,211,4,0,0,0,technical,low,"Less than $45,000"
3243,0.95,0.86,3,207,2,0,0,0,technical,low,"Less than $45,000"
3244,0.69,0.95,3,126,6,0,0,0,technical,low,"Less than $45,000"
3245,0.49,0.98,3,267,2,0,0,0,technical,low,"Less than $45,000"
3246,0.45,0.37,6,226,2,0,0,0,technical,low,"Less than $45,000"
3247,0.21,0.9,2,239,2,0,0,0,technical,low,"Less than $45,000"
3248,0.67,0.61,3,202,2,0,0,0,technical,medium,"$45,000 - $74,999"
3249,0.76,0.62,3,150,2,1,0,0,technical,medium,"$45,000 - $74,999"
3250,0.19,0.78,5,156,6,0,0,0,technical,medium,"$45,000 - $74,999"
3251,0.52,0.73,2,233,3,0,0,0,technical,medium,"$45,000 - $74,999"
3252,0.66,0.59,5,262,2,0,0,0,technical,medium,"$45,000 - $74,999"
3253,0.95,0.67,3,183,3,0,0,0,support,medium,"$45,000 - $74,999"
3254,0.95,0.78,4,225,2,0,0,0,support,medium,"$45,000 - $74,999"
3255,0.57,0.54,5,216,3,0,0,0,support,medium,"$45,000 - $74,999"
3256,0.48,0.57,5,227,3,0,0,0,support,medium,"$45,000 - $74,999"
3257,0.95,0.5,4,242,2,0,0,0,support,medium,"$45,000 - $74,999"
3258,0.7,0.67,4,224,3,0,0,0,support,medium,"$45,000 - $74,999"
3259,0.48,0.61,3,223,3,1,0,0,support,medium,"$45,000 - $74,999"
3260,0.62,0.58,3,202,2,0,0,0,support,medium,"$45,000 - $74,999"
3261,0.58,0.76,3,220,3,0,0,0,support,medium,"$45,000 - $74,999"
3262,1,0.87,4,129,5,0,0,0,support,medium,"$45,000 - $74,999"
3263,0.79,0.65,2,193,5,0,0,0,support,medium,"$45,000 - $74,999"
3264,0.58,0.73,3,165,2,0,0,0,technical,medium,"$45,000 - $74,999"
3265,0.59,0.79,4,209,2,0,0,0,technical,medium,"$45,000 - $74,999"
3266,0.66,0.8,4,183,2,1,0,0,technical,medium,"$45,000 - $74,999"
3267,0.71,0.59,4,138,3,0,0,0,management,medium,"$45,000 - $74,999"
3268,0.9,0.74,5,152,3,0,0,0,IT,medium,"$45,000 - $74,999"
3269,0.74,0.63,4,170,2,0,0,0,IT,medium,"$45,000 - $74,999"
3270,0.66,0.93,5,185,3,0,0,0,IT,medium,"$45,000 - $74,999"
3271,0.92,0.53,2,249,2,0,0,0,IT,high,"Greater than $75,000"
3272,0.55,0.51,4,155,3,0,0,0,IT,low,"Less than $45,000"
3273,0.51,0.43,3,204,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
3274,0.49,0.52,5,188,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
3275,0.88,0.52,5,264,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
3276,0.6,0.8,4,146,2,0,0,0,product_mng,medium,"$45,000 - $74,999"
3277,0.93,0.65,4,212,4,0,0,0,IT,medium,"$45,000 - $74,999"
3278,0.86,0.59,3,215,3,0,0,0,RandD,medium,"$45,000 - $74,999"
3279,0.78,0.98,4,239,3,0,0,0,RandD,medium,"$45,000 - $74,999"
3280,0.69,0.55,3,188,3,0,0,0,RandD,medium,"$45,000 - $74,999"
3281,0.84,0.51,4,259,3,0,0,0,RandD,medium,"$45,000 - $74,999"
3282,0.48,0.62,3,200,3,1,0,0,RandD,medium,"$45,000 - $74,999"
3283,0.63,0.86,3,245,2,0,0,0,marketing,low,"Less than $45,000"
3284,0.54,0.61,3,182,2,0,0,0,sales,low,"Less than $45,000"
3285,0.85,0.53,4,181,2,0,0,0,accounting,low,"Less than $45,000"
3286,0.51,0.52,3,164,3,0,0,0,support,low,"Less than $45,000"
3287,0.88,0.86,5,257,3,0,0,0,technical,low,"Less than $45,000"
3288,0.87,0.93,3,178,3,0,0,0,management,low,"Less than $45,000"
3289,0.54,0.5,4,224,3,0,0,0,marketing,low,"Less than $45,000"
3290,0.96,0.67,5,170,3,0,0,0,marketing,high,"Greater than $75,000"
3291,0.58,0.75,4,233,2,0,0,0,marketing,low,"Less than $45,000"
3292,0.21,0.57,5,239,3,0,0,0,sales,high,"Greater than $75,000"
3293,0.5,0.56,5,185,2,0,0,0,sales,high,"Greater than $75,000"
3294,0.52,0.54,4,184,3,0,0,0,sales,low,"Less than $45,000"
3295,0.5,0.7,3,188,2,0,0,0,sales,low,"Less than $45,000"
3296,0.74,0.86,3,186,3,1,0,0,sales,high,"Greater than $75,000"
3297,0.69,0.63,3,226,3,0,0,0,sales,low,"Less than $45,000"
3298,0.61,0.74,2,143,6,0,0,0,sales,medium,"$45,000 - $74,999"
3299,0.5,0.82,3,213,3,0,0,0,sales,high,"Greater than $75,000"
3300,0.79,0.53,2,217,2,0,0,0,sales,medium,"$45,000 - $74,999"
3301,0.73,0.68,5,190,2,0,0,0,sales,medium,"$45,000 - $74,999"
3302,0.49,0.69,2,147,2,0,0,0,sales,medium,"$45,000 - $74,999"
3303,0.7,0.77,2,235,3,1,0,0,sales,medium,"$45,000 - $74,999"
3304,0.27,0.62,6,136,3,0,0,0,sales,high,"Greater than $75,000"
3305,0.8,0.54,5,261,2,0,0,0,sales,medium,"$45,000 - $74,999"
3306,0.45,0.6,6,176,4,0,0,0,sales,medium,"$45,000 - $74,999"
3307,0.63,0.64,4,212,4,0,0,0,sales,medium,"$45,000 - $74,999"
